model1_fake,model1_real,model2_fake,model2_real
0.7891307837480397,0.2108692162519604,0.8943560057887121,0.105643994211288
0.15339560886219528,0.8466043911378047,0.0,1.0
0.057277146385714676,0.9427228536142852,0.0,1.0
0.1807648104887939,0.8192351895112061,0.0,1.0
0.09611329761656162,0.9038867023834384,0.0,1.0
0.09396589595911886,0.9060341040408812,0.0,1.0
0.5074002817417467,0.4925997182582533,1.0,0.0
0.07754788799938561,0.9224521120006144,0.0,1.0
0.7170093786564637,0.28299062134353625,1.0,0.0
0.007655555495336808,0.9923444445046632,0.0,1.0
0.04247636522843679,0.9575236347715632,0.0,1.0
0.03603550177586001,0.96396449822414,0.0,1.0
0.7437342587424288,0.2562657412575712,0.6045370938074801,0.39546290619252
0.07915701737137926,0.9208429826286209,0.0,1.0
0.7686662479604879,0.2313337520395121,0.6045370938074801,0.39546290619252
0.2365207982958184,0.7634792017041816,0.6045370938074801,0.39546290619252
0.4083894025270057,0.5916105974729943,0.8595641646489104,0.14043583535108958
0.2474019346349522,0.7525980653650478,0.0,1.0
0.7376017169640088,0.2623982830359912,0.6045370938074801,0.39546290619252
0.7519527424734053,0.2480472575265948,0.6045370938074801,0.39546290619252
0.9634487299401174,0.036551270059882526,1.0,0.0
0.21762451503372948,0.7823754849662705,0.0,1.0
0.2896127025893985,0.7103872974106015,0.0,1.0
0.0490581464311175,0.9509418535688824,0.0,1.0
0.7547597319471622,0.24524026805283786,0.8595641646489104,0.14043583535108958
0.8263781771057903,0.17362182289420972,1.0,0.0
0.34117169423436,0.65882830576564,0.6045370938074801,0.39546290619252
0.14872361521109634,0.8512763847889037,0.0,1.0
0.7351119137834998,0.2648880862165001,0.6045370938074801,0.39546290619252
0.7046260825345261,0.2953739174654739,0.6045370938074801,0.39546290619252
0.6552275256749275,0.3447724743250725,0.8943560057887121,0.105643994211288
0.7383664135968483,0.2616335864031517,0.6045370938074801,0.39546290619252
0.2613421198991812,0.7386578801008188,0.6045370938074801,0.39546290619252
0.6299302443081906,0.37006975569180944,1.0,0.0
0.19630253992775248,0.8036974600722475,0.0,1.0
0.16566089048431265,0.8343391095156873,0.0,1.0
0.07576628925289097,0.924233710747109,0.0,1.0
0.8541885504759545,0.14581144952404548,0.8943560057887121,0.105643994211288
0.9194603774254716,0.08053962257452832,0.8943560057887121,0.105643994211288
0.029208964110353893,0.970791035889646,0.0,1.0
0.8753127982874414,0.12468720171255865,1.0,0.0
0.02341563766778798,0.976584362332212,0.0,1.0
0.6184096571532429,0.3815903428467571,0.8595641646489104,0.14043583535108958
0.1865190816369937,0.8134809183630063,0.0,1.0
0.18549458196487775,0.8145054180351222,0.0,1.0
0.6860660970627503,0.3139339029372497,0.6045370938074801,0.39546290619252
0.792746079694183,0.20725392030581707,0.8595641646489104,0.14043583535108958
0.932724304575536,0.06727569542446407,1.0,0.0
0.9467019135222228,0.053298086477777284,1.0,0.0
0.64697629264775,0.35302370735224997,1.0,0.0
0.29299527069863096,0.707004729301369,0.8595641646489104,0.14043583535108958
0.09057368559746737,0.9094263144025326,0.0,1.0
0.8245626484941562,0.1754373515058438,1.0,0.0
0.2006408575636129,0.7993591424363871,0.0,1.0
0.054868138598364924,0.9451318614016352,0.0,1.0
0.321545686742838,0.678454313257162,0.0,1.0
0.3624711668522997,0.6375288331477003,1.0,0.0
0.06370574190280788,0.936294258097192,0.0,1.0
0.9739529342801972,0.026047065719802715,1.0,0.0
0.18449210604040006,0.8155078939595999,0.0,1.0
0.7643050966006945,0.2356949033993055,1.0,0.0
0.010117791369656737,0.9898822086303432,0.0,1.0
0.10116045898984627,0.8988395410101537,0.0,1.0
0.014644098577791032,0.9853559014222092,0.0,1.0
0.21925619305805866,0.7807438069419413,0.0,1.0
0.912270146126786,0.08772985387321414,0.4117647058823529,0.5882352941176471
0.8351501113606319,0.16484988863936814,1.0,0.0
0.2223375467477825,0.7776624532522175,0.0,1.0
0.1952006835679635,0.8047993164320365,0.0,1.0
0.2972683729104828,0.7027316270895172,0.6045370938074801,0.39546290619252
0.3318596164395845,0.6681403835604155,0.0,1.0
0.2366136827591324,0.7633863172408676,0.0,1.0
0.8197705648228718,0.18022943517712825,0.6045370938074801,0.39546290619252
0.8108030879734829,0.18919691202651714,0.6045370938074801,0.39546290619252
0.5239405560846444,0.4760594439153555,1.0,0.0
0.18020343423879612,0.8197965657612039,0.0,1.0
0.6525293244062408,0.3474706755937592,1.0,0.0
0.4526928267244597,0.5473071732755403,0.6045370938074801,0.39546290619252
0.4772455672472644,0.5227544327527356,0.8943560057887121,0.105643994211288
0.9034199578780628,0.09658004212193713,0.8943560057887121,0.105643994211288
0.6814933159491325,0.31850668405086746,0.8943560057887121,0.105643994211288
0.8774394945628731,0.1225605054371269,0.6045370938074801,0.39546290619252
0.8827007157371816,0.11729928426281845,0.6045370938074801,0.39546290619252
0.0640863360167373,0.9359136639832628,0.0,1.0
0.7401051174458222,0.2598948825541778,1.0,0.0
0.0494070478410813,0.9505929521589188,0.0,1.0
0.9460320889773568,0.05396791102264314,1.0,0.0
0.8543947582640647,0.1456052417359353,0.6045370938074801,0.39546290619252
0.1389725121560107,0.8610274878439893,0.0,1.0
0.2703467000338181,0.7296532999661819,0.0,1.0
0.1720615477242965,0.8279384522757035,0.0,1.0
0.5574852384998588,0.4425147615001413,0.8595641646489104,0.14043583535108958
0.8553355888397687,0.1446644111602313,0.6045370938074801,0.39546290619252
0.11516983338207497,0.884830166617925,0.0,1.0
0.02173878947010055,0.9782612105298994,0.0,1.0
0.28376733730088977,0.7162326626991102,0.6045370938074801,0.39546290619252
0.03250832410303384,0.9674916758969662,0.0,1.0
0.018973249731786383,0.9810267502682136,0.0,1.0
0.7653349530592293,0.2346650469407707,1.0,0.0
0.9153323069497956,0.08466769305020429,0.6045370938074801,0.39546290619252
0.8964036987767621,0.10359630122323804,0.6045370938074801,0.39546290619252
0.15337121695507405,0.846628783044926,0.0,1.0
0.9155109321999508,0.08448906780004924,0.8943560057887121,0.105643994211288
0.8937485141536239,0.10625148584637616,0.9692307692307692,0.030769230769230767
0.7512201611474613,0.2487798388525388,0.6045370938074801,0.39546290619252
0.13523458060946514,0.8647654193905349,0.0,1.0
0.16475190598869727,0.8352480940113027,0.0,1.0
0.2875273557777261,0.7124726442222739,0.0,1.0
0.01656156560864619,0.9834384343913538,0.0,1.0
0.3426584096516063,0.6573415903483937,0.0,1.0
0.8493922512386141,0.15060774876138594,0.8943560057887121,0.105643994211288
0.16827506727663902,0.831724932723361,0.0,1.0
0.05435390940227725,0.9456460905977228,0.0,1.0
0.012118786035070994,0.9878812139649291,0.0,1.0
0.7892501226189216,0.2107498773810784,0.6045370938074801,0.39546290619252
0.9829731920732538,0.017026807926746133,1.0,0.0
0.9284292222188902,0.07157077778110975,1.0,0.0
0.5037158261218757,0.4962841738781244,1.0,0.0
0.3757492218631245,0.6242507781368755,0.8595641646489104,0.14043583535108958
0.02446143346027352,0.9755385665397264,0.0,1.0
0.04088006617594875,0.9591199338240513,0.0,1.0
0.33533359074533764,0.6646664092546624,0.0,1.0
0.5630998748992129,0.4369001251007871,0.8595641646489104,0.14043583535108958
0.2432127642101093,0.7567872357898907,0.6045370938074801,0.39546290619252
0.8630594399496284,0.1369405600503716,1.0,0.0
0.7010823833854707,0.2989176166145293,0.6045370938074801,0.39546290619252
0.8260605905526329,0.17393940944736702,0.8943560057887121,0.105643994211288
0.2482570465677589,0.7517429534322411,0.0,1.0
0.18438691924067985,0.8156130807593202,0.0,1.0
0.8084627591416151,0.1915372408583849,0.6045370938074801,0.39546290619252
0.1516716368146136,0.8483283631853864,0.0,1.0
0.5733833468230743,0.4266166531769257,1.0,0.0
0.8529706664621531,0.14702933353784686,0.8943560057887121,0.105643994211288
0.3169756290473625,0.6830243709526375,0.0,1.0
0.12241974528062682,0.8775802547193732,0.0,1.0
0.3528022877355135,0.6471977122644865,0.0,1.0
0.20698916312772087,0.7930108368722791,0.0,1.0
0.8190476153772381,0.18095238462276192,0.6045370938074801,0.39546290619252
0.8386062894399713,0.16139371056002866,0.8943560057887121,0.105643994211288
0.7865504848059827,0.21344951519401734,0.6045370938074801,0.39546290619252
0.17479853349572538,0.8252014665042746,0.0,1.0
0.8209873345069882,0.17901266549301176,0.6045370938074801,0.39546290619252
0.4470260747288459,0.5529739252711541,0.0,1.0
0.20340057400067035,0.7965994259993296,0.0,1.0
0.07851200817281201,0.921487991827188,0.6045370938074801,0.39546290619252
0.22211462663954096,0.777885373360459,0.6045370938074801,0.39546290619252
0.02591716206264405,0.974082837937356,0.0,1.0
0.7110907911144314,0.2889092088855686,0.8943560057887121,0.105643994211288
0.8259744016503672,0.17402559834963274,0.6045370938074801,0.39546290619252
0.8468377395320993,0.15316226046790068,1.0,0.0
0.09503607280798064,0.9049639271920192,0.0,1.0
0.28109356934301266,0.7189064306569873,0.6045370938074801,0.39546290619252
0.19548132960175732,0.8045186703982427,0.0,1.0
0.017650329596632264,0.9823496704033676,0.0,1.0
0.09442007687464203,0.905579923125358,0.0,1.0
0.23784399146769694,0.762156008532303,0.0,1.0
0.061723503633446815,0.9382764963665532,0.0,1.0
0.04676173356037927,0.9532382664396208,0.0,1.0
0.4978216495722383,0.5021783504277617,0.0,1.0
0.020922789512572648,0.9790772104874274,0.0,1.0
0.30160862703024904,0.698391372969751,0.0,1.0
0.9102876300657526,0.0897123699342474,1.0,0.0
0.7313178315604181,0.2686821684395819,1.0,0.0
0.8029006728169998,0.19709932718300013,1.0,0.0
0.15743979025513322,0.8425602097448668,0.6045370938074801,0.39546290619252
0.01868613115465489,0.9813138688453452,0.0,1.0
0.3436391381159665,0.6563608618840335,0.6045370938074801,0.39546290619252
0.7200750223388941,0.27992497766110586,0.8943560057887121,0.105643994211288
0.07385181808328645,0.9261481819167136,0.0,1.0
0.4226597130995702,0.5773402869004298,0.6045370938074801,0.39546290619252
0.09243818798928916,0.9075618120107108,0.0,1.0
0.008236495533927024,0.9917635044660731,0.0,1.0
0.914104402731618,0.08589559726838197,1.0,0.0
0.250814404128516,0.749185595871484,0.8943560057887121,0.105643994211288
0.9267670637722358,0.07323293622776422,0.8943560057887121,0.105643994211288
0.17423451133667756,0.8257654886633224,0.0625,0.9375
0.6400206072686079,0.359979392731392,1.0,0.0
0.7402158041902579,0.25978419580974194,0.6045370938074801,0.39546290619252
0.5514872478775787,0.4485127521224213,0.8595641646489104,0.14043583535108958
0.16408698172983838,0.8359130182701616,0.0,1.0
0.04817343380774053,0.9518265661922596,0.0,1.0
0.2157387166661928,0.7842612833338072,0.0,1.0
0.8713639432032335,0.12863605679676646,1.0,0.0
0.9125934045056712,0.08740659549432893,0.8943560057887121,0.105643994211288
0.9425474064977168,0.05745259350228332,0.8943560057887121,0.105643994211288
0.11005395882481672,0.8899460411751833,0.0,1.0
0.40583715570173307,0.5941628442982669,0.6045370938074801,0.39546290619252
0.9129431631110154,0.08705683688898462,1.0,0.0
0.16308205789296204,0.8369179421070378,0.0,1.0
0.10572748077160833,0.8942725192283917,0.0,1.0
0.014557937540860322,0.9854420624591396,0.0,1.0
0.2002161386914718,0.7997838613085282,0.0,1.0
0.8213522012946017,0.1786477987053983,0.8943560057887121,0.105643994211288
0.5259207957533948,0.4740792042466052,1.0,0.0
0.09039257992302817,0.9096074200769718,0.0,1.0
0.06246056051247961,0.9375394394875204,0.0,1.0
0.8793963095052206,0.12060369049477933,0.8943560057887121,0.105643994211288
0.940981769050412,0.05901823094958791,0.8943560057887121,0.105643994211288
0.3928230788718197,0.6071769211281803,0.0,1.0
0.7800888469206095,0.21991115307939046,0.6045370938074801,0.39546290619252
0.046437136309738114,0.953562863690262,0.0,1.0
0.6848013797195311,0.3151986202804689,0.8943560057887121,0.105643994211288
0.855927878447891,0.14407212155210894,1.0,0.0
0.8723943833141035,0.1276056166858965,0.8943560057887121,0.105643994211288
0.6681014165085462,0.33189858349145385,0.6045370938074801,0.39546290619252
0.8984601470601774,0.1015398529398226,1.0,0.0
0.7586310268275633,0.24136897317243666,0.8943560057887121,0.105643994211288
0.7129048708475523,0.2870951291524477,0.8943560057887121,0.105643994211288
0.8903088726739498,0.1096911273260502,1.0,0.0
0.8187235195619434,0.18127648043805655,0.6045370938074801,0.39546290619252
0.2571376434937773,0.7428623565062227,0.0,1.0
0.9390491326997088,0.060950867300291214,1.0,0.0
0.03290878580045642,0.9670912141995436,0.0,1.0
0.1176950956064684,0.8823049043935316,0.0,1.0
0.7293677004983881,0.27063229950161194,0.8943560057887121,0.105643994211288
0.9848722105892024,0.015127789410797728,1.0,0.0
0.14279174596979993,0.8572082540302001,0.0,1.0
0.8614252668561138,0.1385747331438862,0.6045370938074801,0.39546290619252
0.07066502519501239,0.9293349748049876,0.0,1.0
0.6565067205643921,0.34349327943560803,0.8595641646489104,0.14043583535108958
0.15957036236823174,0.8404296376317683,0.6045370938074801,0.39546290619252
0.047798036256104126,0.952201963743896,0.0,1.0
0.29118178399686245,0.7088182160031375,1.0,0.0
0.7218401542734664,0.2781598457265336,1.0,0.0
0.8363228466180549,0.16367715338194513,0.6045370938074801,0.39546290619252
0.10466831338666728,0.8953316866133327,0.0,1.0
0.7496025800779769,0.2503974199220231,1.0,0.0
0.1773695643168326,0.8226304356831674,0.6045370938074801,0.39546290619252
0.8356332143944162,0.16436678560558385,0.6045370938074801,0.39546290619252
0.9136801413991809,0.08631985860081905,0.6045370938074801,0.39546290619252
0.09063271056006716,0.9093672894399328,0.0,1.0
0.962943032433152,0.03705696756684798,0.8943560057887121,0.105643994211288
0.7866644391934505,0.2133355608065495,1.0,0.0
0.05698866713700058,0.9430113328629994,0.0,1.0
0.2732403636154029,0.7267596363845971,0.0,1.0
0.5611528881928801,0.4388471118071199,0.6045370938074801,0.39546290619252
0.291301730181705,0.7086982698182951,0.6045370938074801,0.39546290619252
0.10820388086850163,0.8917961191314984,0.0,1.0
0.2627889290323221,0.7372110709676779,0.0,1.0
0.05639931569580614,0.943600684304194,0.0,1.0
0.8504981798829372,0.14950182011706287,0.8943560057887121,0.105643994211288
0.3600120957218279,0.6399879042781721,0.6045370938074801,0.39546290619252
0.9063875824007912,0.09361241759920877,0.6045370938074801,0.39546290619252
0.21179299775567828,0.7882070022443217,0.0,1.0
0.13022704460792378,0.8697729553920762,0.0,1.0
0.2791731685133788,0.7208268314866212,0.6045370938074801,0.39546290619252
0.7207328038347707,0.2792671961652294,0.6045370938074801,0.39546290619252
0.2311440352179789,0.7688559647820211,0.0,1.0
0.7216527073653534,0.2783472926346467,0.8943560057887121,0.105643994211288
0.09960464314212912,0.9003953568578709,0.0,1.0
0.15936808472249242,0.8406319152775076,0.6045370938074801,0.39546290619252
0.4726358823522647,0.5273641176477353,0.6045370938074801,0.39546290619252
0.1126205843410698,0.8873794156589302,0.0,1.0
0.1798803518676282,0.8201196481323718,0.0,1.0
0.8037462300752539,0.19625376992474608,0.6045370938074801,0.39546290619252
0.20724747908498564,0.7927525209150144,0.0,1.0
0.26320307841186685,0.7367969215881331,0.0,1.0
0.047037296939249296,0.9529627030607508,0.0,1.0
0.8422586660860747,0.15774133391392525,1.0,0.0
0.6834871190121542,0.3165128809878458,0.6045370938074801,0.39546290619252
0.20849211174258556,0.7915078882574145,0.0,1.0
0.03280544338228475,0.9671945566177153,0.0,1.0
0.8781091742834425,0.12189082571655754,0.8943560057887121,0.105643994211288
0.4361453123251016,0.5638546876748984,0.0,1.0
0.8019246387841468,0.1980753612158532,0.875,0.125
0.37562099221567136,0.6243790077843286,0.6045370938074801,0.39546290619252
0.06236767251675246,0.9376323274832477,0.0,1.0
0.5336482506130201,0.4663517493869799,0.6045370938074801,0.39546290619252
0.18941354597525967,0.8105864540247403,0.0,1.0
0.9845302562780438,0.01546974372195621,1.0,0.0
0.7367877357133246,0.26321226428667543,0.6045370938074801,0.39546290619252
0.14544130023710766,0.8545586997628923,0.0,1.0
0.04178000996350162,0.9582199900364984,0.0,1.0
0.6111499484033499,0.3888500515966501,0.6045370938074801,0.39546290619252
0.07857834136374386,0.921421658636256,0.0,1.0
0.9005889795611912,0.09941102043880873,0.8943560057887121,0.105643994211288
0.08727667892554293,0.9127233210744572,0.0,1.0
0.016015631008428066,0.983984368991572,0.0,1.0
0.8541276950445803,0.1458723049554197,1.0,0.0
0.008919192216646055,0.9910808077833541,0.0,1.0
0.6227724476495615,0.3772275523504385,0.8943560057887121,0.105643994211288
0.9776213605211288,0.022378639478871285,1.0,0.0
0.030246841078675143,0.9697531589213249,0.0,1.0
0.057846924498895384,0.9421530755011046,0.0,1.0
0.18899532490131601,0.8110046750986841,0.8595641646489104,0.14043583535108958
0.7863511367320528,0.21364886326794716,0.8943560057887121,0.105643994211288
0.10727348730794173,0.8927265126920583,0.0,1.0
0.11075892910797047,0.8892410708920295,0.0625,0.9375
0.04051588018030283,0.9594841198196972,0.0,1.0
0.7714965245084804,0.2285034754915197,0.6045370938074801,0.39546290619252
0.19872589561068896,0.8012741043893109,0.0,1.0
0.8377903188812985,0.16220968111870146,1.0,0.0
0.9403316721391456,0.05966832786085456,1.0,0.0
0.02214771793547277,0.9778522820645272,0.0,1.0
0.9879771090696527,0.012022890930347226,1.0,0.0
0.214719101112534,0.7852808988874659,0.0,1.0
0.28666189922324026,0.7133381007767597,0.6045370938074801,0.39546290619252
0.93864444087169,0.061355559128309964,1.0,0.0
0.7943442084379545,0.20565579156204547,0.6045370938074801,0.39546290619252
0.8758084932760821,0.12419150672391788,1.0,0.0
0.8418458424448099,0.15815415755519016,0.6045370938074801,0.39546290619252
0.7828416908968852,0.2171583091031149,0.6045370938074801,0.39546290619252
0.7668569864408596,0.2331430135591403,0.8943560057887121,0.105643994211288
0.9647259751353888,0.035274024864611064,1.0,0.0
0.1716641626783334,0.8283358373216666,0.6045370938074801,0.39546290619252
0.010688696514467022,0.989311303485533,0.0,1.0
0.22204063771676386,0.7779593622832361,0.0,1.0
0.8652958208749191,0.13470417912508095,0.9692307692307692,0.030769230769230767
0.13246680922581233,0.8675331907741877,0.6045370938074801,0.39546290619252
0.13828313221162225,0.8617168677883777,0.6045370938074801,0.39546290619252
0.7691284821666331,0.23087151783336685,0.6045370938074801,0.39546290619252
0.3199183715052878,0.6800816284947122,0.6045370938074801,0.39546290619252
0.07585207818813955,0.9241479218118605,0.0,1.0
0.3602952619294578,0.6397047380705422,0.6045370938074801,0.39546290619252
0.8901147701595764,0.10988522984042363,0.6045370938074801,0.39546290619252
0.3508144600085932,0.6491855399914068,0.0,1.0
0.08003579779368819,0.9199642022063118,0.0,1.0
0.09968565507109672,0.9003143449289033,0.6045370938074801,0.39546290619252
0.14552965682270635,0.8544703431772936,0.0,1.0
0.5721389306380125,0.4278610693619875,0.6045370938074801,0.39546290619252
0.06304796137323387,0.936952038626766,0.0,1.0
0.955028536410346,0.044971463589653884,1.0,0.0
0.4407462459137811,0.5592537540862189,0.6045370938074801,0.39546290619252
0.2801316468672822,0.7198683531327178,0.6045370938074801,0.39546290619252
0.5706839996456192,0.4293160003543807,0.8595641646489104,0.14043583535108958
0.9398706983449971,0.06012930165500291,1.0,0.0
0.2501284951741035,0.7498715048258965,0.0,1.0
0.8862400368072729,0.11375996319272695,1.0,0.0
0.22845994374867865,0.7715400562513214,0.0,1.0
0.025060283149166085,0.974939716850834,0.0,1.0
0.7886174288595071,0.211382571140493,0.6045370938074801,0.39546290619252
0.8615217151024268,0.13847828489757313,0.8943560057887121,0.105643994211288
0.8155196093562315,0.1844803906437685,0.6045370938074801,0.39546290619252
0.031278724152321136,0.9687212758476788,0.0,1.0
0.5510648170307382,0.4489351829692619,0.2,0.8
0.6376321217133836,0.3623678782866164,0.0,1.0
0.06418167044904355,0.9358183295509565,0.0,1.0
0.1368824405376078,0.8631175594623922,0.0,1.0
0.4882869569135149,0.5117130430864851,0.6045370938074801,0.39546290619252
0.8712115647507142,0.12878843524928582,1.0,0.0
0.6895682393497327,0.3104317606502674,0.6045370938074801,0.39546290619252
0.2084737525204372,0.7915262474795628,0.0,1.0
0.8635886015662247,0.13641139843377525,0.8943560057887121,0.105643994211288
0.9624531070304884,0.03754689296951152,1.0,0.0
0.5952576429806251,0.4047423570193749,1.0,0.0
0.6873351186938629,0.3126648813061371,0.6045370938074801,0.39546290619252
0.8966130997835501,0.10338690021644996,1.0,0.0
0.1022032560028464,0.8977967439971536,0.0,1.0
0.8771982470427626,0.12280175295723746,0.8595641646489104,0.14043583535108958
0.9298712353771371,0.07012876462286294,1.0,0.0
0.9159044926312799,0.08409550736871997,0.8943560057887121,0.105643994211288
0.7658517757293313,0.2341482242706687,1.0,0.0
0.9640631196039084,0.035936880396091636,1.0,0.0
0.33350319697796194,0.6664968030220381,0.0,1.0
0.4030231447574213,0.5969768552425787,0.8943560057887121,0.105643994211288
0.8678209004734045,0.1321790995265954,0.8943560057887121,0.105643994211288
0.6670149619993451,0.3329850380006549,0.8595641646489104,0.14043583535108958
0.0821402482214596,0.9178597517785404,0.0,1.0
0.958802054618694,0.04119794538130609,0.8943560057887121,0.105643994211288
0.7131853245740825,0.28681467542591754,0.6045370938074801,0.39546290619252
0.08853216517203477,0.9114678348279652,0.0,1.0
0.8595099064890396,0.14049009351096045,0.8595641646489104,0.14043583535108958
0.728095504855941,0.271904495144059,1.0,0.0
0.1784257869414808,0.8215742130585192,0.6045370938074801,0.39546290619252
0.8390870329381735,0.16091296706182645,1.0,0.0
0.5443947912431539,0.455605208756846,0.6045370938074801,0.39546290619252
0.12834959242642674,0.8716504075735733,0.0,1.0
0.8184577187965808,0.1815422812034192,0.8943560057887121,0.105643994211288
0.1715774097590067,0.8284225902409933,0.0,1.0
0.8855740492137953,0.11442595078620466,0.8943560057887121,0.105643994211288
0.06208632927584745,0.9379136707241524,0.0,1.0
0.9396766653221318,0.06032333467786818,0.8943560057887121,0.105643994211288
0.9780012470366948,0.02199875296330535,1.0,0.0
0.5503574550920629,0.4496425449079369,0.8595641646489104,0.14043583535108958
0.8457058552032675,0.1542941447967326,0.8943560057887121,0.105643994211288
0.13408496732378072,0.8659150326762193,0.0,1.0
0.6285570878570848,0.3714429121429153,1.0,0.0
0.6646513790268659,0.3353486209731341,0.8595641646489104,0.14043583535108958
0.07508024493708765,0.9249197550629124,0.0,1.0
0.018830969589498925,0.9811690304105012,0.0,1.0
0.19102035253105765,0.8089796474689424,0.0,1.0
0.21053721024344466,0.7894627897565554,0.017543859649122806,0.9824561403508772
0.21777572004776846,0.7822242799522315,0.0,1.0
0.1528851482731043,0.8471148517268957,0.0,1.0
0.6851984713388577,0.31480152866114225,1.0,0.0
0.13707977170301622,0.8629202282969838,0.0,1.0
0.13914853290932028,0.8608514670906797,0.0,1.0
0.04371339426869048,0.9562866057313096,0.0,1.0
0.8663934598012668,0.13360654019873314,1.0,0.0
0.15431627886909086,0.8456837211309092,0.0,1.0
0.8950956301706161,0.10490436982938384,0.8943560057887121,0.105643994211288
0.055387225357989234,0.9446127746420108,0.0,1.0
0.3382913608019376,0.6617086391980624,0.6045370938074801,0.39546290619252
0.7235319936701581,0.27646800632984186,0.6045370938074801,0.39546290619252
0.09657474239243592,0.903425257607564,0.0,1.0
0.20129788591639,0.79870211408361,0.0,1.0
0.4412895009005416,0.5587104990994584,0.6045370938074801,0.39546290619252
0.8136639244141712,0.1863360755858288,0.8595641646489104,0.14043583535108958
0.6972896495205191,0.30271035047948097,0.6045370938074801,0.39546290619252
0.04379450190713563,0.9562054980928644,0.0,1.0
0.04819337925357348,0.9518066207464264,0.0,1.0
0.0491572841672624,0.9508427158327376,0.0,1.0
0.8574490860245801,0.14255091397541986,0.6045370938074801,0.39546290619252
0.042738579315695364,0.9572614206843046,0.0,1.0
0.5766912153016663,0.4233087846983337,0.6045370938074801,0.39546290619252
0.9386345919013284,0.06136540809867176,1.0,0.0
0.8332549173014767,0.16674508269852334,0.8595641646489104,0.14043583535108958
0.4843083848306242,0.5156916151693758,0.6045370938074801,0.39546290619252
0.7727684776555508,0.2272315223444492,0.6045370938074801,0.39546290619252
0.7977560638892371,0.2022439361107629,0.6045370938074801,0.39546290619252
0.7012106345758989,0.2987893654241009,1.0,0.0
0.7371079254997874,0.2628920745002125,0.8943560057887121,0.105643994211288
0.06360338084263484,0.9363966191573652,0.0,1.0
0.6608957786381351,0.33910422136186497,0.8943560057887121,0.105643994211288
0.1935387614716544,0.8064612385283456,0.0,1.0
0.5233312210714687,0.4766687789285313,1.0,0.0
0.8443183376749285,0.15568166232507152,0.6045370938074801,0.39546290619252
0.9177260038321648,0.08227399616783515,0.8943560057887121,0.105643994211288
0.15589075747122086,0.8441092425287792,0.0,1.0
0.6738236051163133,0.3261763948836867,1.0,0.0
0.05099799816952755,0.9490020018304725,0.0,1.0
0.9093383065579792,0.0906616934420207,1.0,0.0
0.6918784452379163,0.3081215547620837,0.8595641646489104,0.14043583535108958
0.8287738385283377,0.17122616147166228,0.8943560057887121,0.105643994211288
0.7012547774434664,0.2987452225565336,1.0,0.0
0.9695496054154852,0.030450394584514782,1.0,0.0
0.818543503285988,0.181456496714012,0.6045370938074801,0.39546290619252
0.8350773424054903,0.1649226575945098,1.0,0.0
0.7045059659732281,0.2954940340267719,0.6045370938074801,0.39546290619252
0.8783706673031431,0.12162933269685695,1.0,0.0
0.8799090836902949,0.12009091630970516,1.0,0.0
0.3089865027856997,0.6910134972143003,0.0,1.0
0.16019000710296394,0.8398099928970361,0.017543859649122806,0.9824561403508772
0.022911631064075788,0.9770883689359242,0.0,1.0
0.02293453850364413,0.977065461496356,0.0,1.0
0.8836478257305063,0.11635217426949375,0.8943560057887121,0.105643994211288
0.7255207179993273,0.2744792820006727,0.6045370938074801,0.39546290619252
0.3822111969603543,0.6177888030396457,0.0,1.0
0.011221697891697913,0.988778302108302,0.0,1.0
0.8722121314539717,0.12778786854602833,1.0,0.0
0.8801287828505824,0.11987121714941765,0.8943560057887121,0.105643994211288
0.8682046058589409,0.13179539414105912,1.0,0.0
0.05440297820766249,0.9455970217923376,0.0,1.0
0.21657169406433185,0.7834283059356681,0.0,1.0
0.7707731934540014,0.2292268065459985,0.8943560057887121,0.105643994211288
0.6965017776293358,0.3034982223706641,0.8943560057887121,0.105643994211288
0.7213651236485743,0.2786348763514257,0.8943560057887121,0.105643994211288
0.6981346026374828,0.3018653973625171,1.0,0.0
0.665794490605835,0.33420550939416505,0.6045370938074801,0.39546290619252
0.7992934625521319,0.20070653744786807,1.0,0.0
0.7588675225468544,0.2411324774531456,0.6045370938074801,0.39546290619252
0.7525048890150741,0.247495110984926,0.6045370938074801,0.39546290619252
0.1070911735562572,0.8929088264437428,0.0,1.0
0.23006379394780485,0.7699362060521951,0.0,1.0
0.037221480284131636,0.9627785197158684,0.0,1.0
0.09904423604835333,0.9009557639516468,0.6045370938074801,0.39546290619252
0.8976854718637926,0.1023145281362074,1.0,0.0
0.17128097958413244,0.8287190204158675,0.0,1.0
0.6486519830117979,0.3513480169882019,0.8943560057887121,0.105643994211288
0.7277722908820317,0.2722277091179683,0.6045370938074801,0.39546290619252
0.9056632269478714,0.09433677305212863,1.0,0.0
0.22941715473640026,0.7705828452635998,1.0,0.0
0.3828616214889503,0.6171383785110497,0.6045370938074801,0.39546290619252
0.29838971322549124,0.7016102867745088,0.6045370938074801,0.39546290619252
0.7091151389292123,0.29088486107078765,0.6045370938074801,0.39546290619252
0.9237510125880402,0.07624898741195987,1.0,0.0
0.2679844126825569,0.7320155873174431,0.0,1.0
0.19945444147709254,0.8005455585229074,0.0,1.0
0.3109087024306089,0.6890912975693911,0.0,1.0
0.19748994019232147,0.8025100598076785,0.6045370938074801,0.39546290619252
0.9111031194494263,0.08889688055057368,0.6045370938074801,0.39546290619252
0.9364341016899128,0.06356589831008727,0.8943560057887121,0.105643994211288
