model1_fake,model1_real,model2_fake,model2_real,id
0.751220161,0.248779839,0.604537094,0.395462906,1508
0.135234581,0.864765419,0,1,1509
0.164751906,0.835248094,0,1,1510
0.287527356,0.712472644,0,1,1511
0.016561566,0.983438434,0,1,1512
0.34265841,0.65734159,0,1,1513
0.849392251,0.150607749,0.894356006,0.105643994,1514
0.168275067,0.831724933,0,1,1515
0.054353909,0.945646091,0,1,1516
0.012118786,0.987881214,0,1,1517
0.789250123,0.210749877,0.604537094,0.395462906,1518
0.982973192,0.017026808,1,0,1519
0.928429222,0.071570778,1,0,1520
0.503715826,0.496284174,1,0,1521
0.375749222,0.624250778,0.859564165,0.140435835,1522
0.024461433,0.975538567,0,1,1523
0.040880066,0.959119934,0,1,1524
0.335333591,0.664666409,0,1,1525
0.563099875,0.436900125,0.859564165,0.140435835,1526
0.243212764,0.756787236,0.604537094,0.395462906,1527
0.86305944,0.13694056,1,0,1528
0.701082383,0.298917617,0.604537094,0.395462906,1529
0.826060591,0.173939409,0.894356006,0.105643994,1530
0.248257047,0.751742953,0,1,1531
0.184386919,0.815613081,0,1,1532
0.808462759,0.191537241,0.604537094,0.395462906,1533
0.151671637,0.848328363,0,1,1534
0.573383347,0.426616653,1,0,1535
0.852970666,0.147029334,0.894356006,0.105643994,1536
0.316975629,0.683024371,0,1,1537
0.122419745,0.877580255,0,1,1538
0.352802288,0.647197712,0,1,1539
0.206989163,0.793010837,0,1,1540
0.819047615,0.180952385,0.604537094,0.395462906,1541
0.838606289,0.161393711,0.894356006,0.105643994,1542
0.786550485,0.213449515,0.604537094,0.395462906,1543
0.174798533,0.825201467,0,1,1544
0.820987335,0.179012665,0.604537094,0.395462906,1545
0.447026075,0.552973925,0,1,1546
0.203400574,0.796599426,0,1,1547
0.078512008,0.921487992,0.604537094,0.395462906,1548
0.222114627,0.777885373,0.604537094,0.395462906,1549
0.025917162,0.974082838,0,1,1550
0.711090791,0.288909209,0.894356006,0.105643994,1551
0.825974402,0.174025598,0.604537094,0.395462906,1552
0.84683774,0.15316226,1,0,1553
0.095036073,0.904963927,0,1,1554
0.281093569,0.718906431,0.604537094,0.395462906,1555
0.19548133,0.80451867,0,1,1556
0.01765033,0.98234967,0,1,1557
0.094420077,0.905579923,0,1,1558
0.237843991,0.762156009,0,1,1559
0.061723504,0.938276496,0,1,1560
0.046761734,0.953238266,0,1,1561
0.49782165,0.50217835,0,1,1562
0.02092279,0.97907721,0,1,1563
0.301608627,0.698391373,0,1,1564
0.91028763,0.08971237,1,0,1565
0.731317832,0.268682168,1,0,1566
0.802900673,0.197099327,1,0,1567
0.15743979,0.84256021,0.604537094,0.395462906,1568
0.018686131,0.981313869,0,1,1569
0.343639138,0.656360862,0.604537094,0.395462906,1570
0.720075022,0.279924978,0.894356006,0.105643994,1571
0.073851818,0.926148182,0,1,1572
0.422659713,0.577340287,0.604537094,0.395462906,1573
0.092438188,0.907561812,0,1,1574
0.008236496,0.991763504,0,1,1575
0.914104403,0.085895597,1,0,1576
0.250814404,0.749185596,0.894356006,0.105643994,1577
0.926767064,0.073232936,0.894356006,0.105643994,1578
0.174234511,0.825765489,0.0625,0.9375,1579
0.640020607,0.359979393,1,0,1580
0.740215804,0.259784196,0.604537094,0.395462906,1581
0.551487248,0.448512752,0.859564165,0.140435835,1582
0.164086982,0.835913018,0,1,1583
0.048173434,0.951826566,0,1,1584
0.215738717,0.784261283,0,1,1585
0.871363943,0.128636057,1,0,1586
0.912593405,0.087406595,0.894356006,0.105643994,1587
0.942547406,0.057452594,0.894356006,0.105643994,1588
0.110053959,0.889946041,0,1,1589
0.405837156,0.594162844,0.604537094,0.395462906,1590
0.912943163,0.087056837,1,0,1591
0.163082058,0.836917942,0,1,1592
0.105727481,0.894272519,0,1,1593
0.014557938,0.985442062,0,1,1594
0.200216139,0.799783861,0,1,1595
0.821352201,0.178647799,0.894356006,0.105643994,1596
0.525920796,0.474079204,1,0,1597
0.09039258,0.90960742,0,1,1598
0.062460561,0.937539439,0,1,1599
0.87939631,0.12060369,0.894356006,0.105643994,1600
0.940981769,0.059018231,0.894356006,0.105643994,1601
0.392823079,0.607176921,0,1,1602
0.780088847,0.219911153,0.604537094,0.395462906,1603
0.046437136,0.953562864,0,1,1604
0.68480138,0.31519862,0.894356006,0.105643994,1605
0.855927878,0.144072122,1,0,1606
0.872394383,0.127605617,0.894356006,0.105643994,1607
0.668101417,0.331898583,0.604537094,0.395462906,1608
0.898460147,0.101539853,1,0,1609
0.758631027,0.241368973,0.894356006,0.105643994,1610
0.712904871,0.287095129,0.894356006,0.105643994,1611
0.890308873,0.109691127,1,0,1612
0.81872352,0.18127648,0.604537094,0.395462906,1613
0.257137643,0.742862357,0,1,1614
0.939049133,0.060950867,1,0,1615
0.032908786,0.967091214,0,1,1616
0.117695096,0.882304904,0,1,1617
0.7293677,0.2706323,0.894356006,0.105643994,1618
0.984872211,0.015127789,1,0,1619
0.142791746,0.857208254,0,1,1620
0.861425267,0.138574733,0.604537094,0.395462906,1621
0.070665025,0.929334975,0,1,1622
0.656506721,0.343493279,0.859564165,0.140435835,1623
0.159570362,0.840429638,0.604537094,0.395462906,1624
0.047798036,0.952201964,0,1,1625
0.291181784,0.708818216,1,0,1626
0.721840154,0.278159846,1,0,1627
0.836322847,0.163677153,0.604537094,0.395462906,1628
0.104668313,0.895331687,0,1,1629
0.74960258,0.25039742,1,0,1630
0.177369564,0.822630436,0.604537094,0.395462906,1631
0.835633214,0.164366786,0.604537094,0.395462906,1632
0.913680141,0.086319859,0.604537094,0.395462906,1633
0.090632711,0.909367289,0,1,1634
0.962943032,0.037056968,0.894356006,0.105643994,1635
0.786664439,0.213335561,1,0,1636
0.056988667,0.943011333,0,1,1637
0.273240364,0.726759636,0,1,1638
0.561152888,0.438847112,0.604537094,0.395462906,1639
0.29130173,0.70869827,0.604537094,0.395462906,1640
0.108203881,0.891796119,0,1,1641
0.262788929,0.737211071,0,1,1642
0.056399316,0.943600684,0,1,1643
0.85049818,0.14950182,0.894356006,0.105643994,1644
0.360012096,0.639987904,0.604537094,0.395462906,1645
0.906387582,0.093612418,0.604537094,0.395462906,1646
0.211792998,0.788207002,0,1,1647
0.130227045,0.869772955,0,1,1648
0.279173169,0.720826831,0.604537094,0.395462906,1649
0.720732804,0.279267196,0.604537094,0.395462906,1650
0.231144035,0.768855965,0,1,1651
0.721652707,0.278347293,0.894356006,0.105643994,1652
0.099604643,0.900395357,0,1,1653
0.159368085,0.840631915,0.604537094,0.395462906,1654
0.472635882,0.527364118,0.604537094,0.395462906,1655
0.112620584,0.887379416,0,1,1656
0.179880352,0.820119648,0,1,1657
0.80374623,0.19625377,0.604537094,0.395462906,1658
0.207247479,0.792752521,0,1,1659
0.263203078,0.736796922,0,1,1660
0.047037297,0.952962703,0,1,1661
0.842258666,0.157741334,1,0,1662
0.683487119,0.316512881,0.604537094,0.395462906,1663
0.208492112,0.791507888,0,1,1664
0.032805443,0.967194557,0,1,1665
0.878109174,0.121890826,0.894356006,0.105643994,1666
0.436145312,0.563854688,0,1,1667
0.801924639,0.198075361,0.875,0.125,1668
0.375620992,0.624379008,0.604537094,0.395462906,1669
0.062367673,0.937632327,0,1,1670
0.533648251,0.466351749,0.604537094,0.395462906,1671
0.189413546,0.810586454,0,1,1672
0.984530256,0.015469744,1,0,1673
0.736787736,0.263212264,0.604537094,0.395462906,1674
0.1454413,0.8545587,0,1,1675
0.04178001,0.95821999,0,1,1676
0.611149948,0.388850052,0.604537094,0.395462906,1677
0.078578341,0.921421659,0,1,1678
0.90058898,0.09941102,0.894356006,0.105643994,1679
0.087276679,0.912723321,0,1,1680
0.016015631,0.983984369,0,1,1681
0.854127695,0.145872305,1,0,1682
0.008919192,0.991080808,0,1,1683
0.622772448,0.377227552,0.894356006,0.105643994,1684
0.977621361,0.022378639,1,0,1685
0.030246841,0.969753159,0,1,1686
0.057846924,0.942153076,0,1,1687
0.188995325,0.811004675,0.859564165,0.140435835,1688
0.786351137,0.213648863,0.894356006,0.105643994,1689
0.107273487,0.892726513,0,1,1690
0.110758929,0.889241071,0.0625,0.9375,1691
0.04051588,0.95948412,0,1,1692
0.771496525,0.228503475,0.604537094,0.395462906,1693
0.198725896,0.801274104,0,1,1694
0.837790319,0.162209681,1,0,1695
0.940331672,0.059668328,1,0,1696
0.022147718,0.977852282,0,1,1697
0.987977109,0.012022891,1,0,1698
0.214719101,0.785280899,0,1,1699
0.286661899,0.713338101,0.604537094,0.395462906,1700
0.938644441,0.061355559,1,0,1701
0.794344208,0.205655792,0.604537094,0.395462906,1702
0.875808493,0.124191507,1,0,1703
0.841845842,0.158154158,0.604537094,0.395462906,1704
0.782841691,0.217158309,0.604537094,0.395462906,1705
0.766856986,0.233143014,0.894356006,0.105643994,1706
0.964725975,0.035274025,1,0,1707
0.171664163,0.828335837,0.604537094,0.395462906,1708
0.010688697,0.989311303,0,1,1709
0.222040638,0.777959362,0,1,1710
0.865295821,0.134704179,0.969230769,0.030769231,1711
0.132466809,0.867533191,0.604537094,0.395462906,1712
0.138283132,0.861716868,0.604537094,0.395462906,1713
0.769128482,0.230871518,0.604537094,0.395462906,1714
0.319918372,0.680081628,0.604537094,0.395462906,1715
0.075852078,0.924147922,0,1,1716
0.360295262,0.639704738,0.604537094,0.395462906,1717
0.89011477,0.10988523,0.604537094,0.395462906,1718
0.35081446,0.64918554,0,1,1719
0.080035798,0.919964202,0,1,1720
0.099685655,0.900314345,0.604537094,0.395462906,1721
0.145529657,0.854470343,0,1,1722
0.572138931,0.427861069,0.604537094,0.395462906,1723
0.063047961,0.936952039,0,1,1724
0.955028536,0.044971464,1,0,1725
0.440746246,0.559253754,0.604537094,0.395462906,1726
0.280131647,0.719868353,0.604537094,0.395462906,1727
0.570684,0.429316,0.859564165,0.140435835,1728
0.939870698,0.060129302,1,0,1729
0.250128495,0.749871505,0,1,1730
0.886240037,0.113759963,1,0,1731
0.228459944,0.771540056,0,1,1732
0.025060283,0.974939717,0,1,1733
0.788617429,0.211382571,0.604537094,0.395462906,1734
0.861521715,0.138478285,0.894356006,0.105643994,1735
0.815519609,0.184480391,0.604537094,0.395462906,1736
0.031278724,0.968721276,0,1,1737
0.551064817,0.448935183,0.2,0.8,1738
0.637632122,0.362367878,0,1,1739
0.06418167,0.93581833,0,1,1740
0.136882441,0.863117559,0,1,1741
0.488286957,0.511713043,0.604537094,0.395462906,1742
0.871211565,0.128788435,1,0,1743
0.689568239,0.310431761,0.604537094,0.395462906,1744
0.208473753,0.791526247,0,1,1745
0.863588602,0.136411398,0.894356006,0.105643994,1746
0.962453107,0.037546893,1,0,1747
0.595257643,0.404742357,1,0,1748
0.687335119,0.312664881,0.604537094,0.395462906,1749
0.8966131,0.1033869,1,0,1750
0.102203256,0.897796744,0,1,1751
0.877198247,0.122801753,0.859564165,0.140435835,1752
0.929871235,0.070128765,1,0,1753
0.915904493,0.084095507,0.894356006,0.105643994,1754
0.765851776,0.234148224,1,0,1755
0.96406312,0.03593688,1,0,1756
0.333503197,0.666496803,0,1,1757
0.403023145,0.596976855,0.894356006,0.105643994,1758
0.8678209,0.1321791,0.894356006,0.105643994,1759
0.667014962,0.332985038,0.859564165,0.140435835,1760
0.082140248,0.917859752,0,1,1761
0.958802055,0.041197945,0.894356006,0.105643994,1762
0.713185325,0.286814675,0.604537094,0.395462906,1763
0.088532165,0.911467835,0,1,1764
0.859509906,0.140490094,0.859564165,0.140435835,1765
0.728095505,0.271904495,1,0,1766
0.178425787,0.821574213,0.604537094,0.395462906,1767
0.839087033,0.160912967,1,0,1768
0.544394791,0.455605209,0.604537094,0.395462906,1769
0.128349592,0.871650408,0,1,1770
0.818457719,0.181542281,0.894356006,0.105643994,1771
0.17157741,0.82842259,0,1,1772
0.885574049,0.114425951,0.894356006,0.105643994,1773
0.062086329,0.937913671,0,1,1774
0.939676665,0.060323335,0.894356006,0.105643994,1775
0.978001247,0.021998753,1,0,1776
0.550357455,0.449642545,0.859564165,0.140435835,1777
0.845705855,0.154294145,0.894356006,0.105643994,1778
0.134084967,0.865915033,0,1,1779
0.628557088,0.371442912,1,0,1780
0.664651379,0.335348621,0.859564165,0.140435835,1781
0.075080245,0.924919755,0,1,1782
0.01883097,0.98116903,0,1,1783
0.191020353,0.808979647,0,1,1784
0.21053721,0.78946279,0.01754386,0.98245614,1785
0.21777572,0.78222428,0,1,1786
0.152885148,0.847114852,0,1,1787
0.685198471,0.314801529,1,0,1788
0.137079772,0.862920228,0,1,1789
0.139148533,0.860851467,0,1,1790
0.043713394,0.956286606,0,1,1791
0.86639346,0.13360654,1,0,1792
0.154316279,0.845683721,0,1,1793
0.89509563,0.10490437,0.894356006,0.105643994,1794
0.055387225,0.944612775,0,1,1795
0.338291361,0.661708639,0.604537094,0.395462906,1796
0.723531994,0.276468006,0.604537094,0.395462906,1797
0.096574742,0.903425258,0,1,1798
0.201297886,0.798702114,0,1,1799
0.441289501,0.558710499,0.604537094,0.395462906,1800
0.813663924,0.186336076,0.859564165,0.140435835,1801
0.69728965,0.30271035,0.604537094,0.395462906,1802
0.043794502,0.956205498,0,1,1803
0.048193379,0.951806621,0,1,1804
0.049157284,0.950842716,0,1,1805
0.857449086,0.142550914,0.604537094,0.395462906,1806
0.042738579,0.957261421,0,1,1807
0.576691215,0.423308785,0.604537094,0.395462906,1808
0.938634592,0.061365408,1,0,1809
0.833254917,0.166745083,0.859564165,0.140435835,1810
0.484308385,0.515691615,0.604537094,0.395462906,1811
0.772768478,0.227231522,0.604537094,0.395462906,1812
0.797756064,0.202243936,0.604537094,0.395462906,1813
0.701210635,0.298789365,1,0,1814
0.737107925,0.262892075,0.894356006,0.105643994,1815
0.063603381,0.936396619,0,1,1816
0.660895779,0.339104221,0.894356006,0.105643994,1817
0.193538761,0.806461239,0,1,1818
0.523331221,0.476668779,1,0,1819
0.844318338,0.155681662,0.604537094,0.395462906,1820
0.917726004,0.082273996,0.894356006,0.105643994,1821
0.155890757,0.844109243,0,1,1822
0.673823605,0.326176395,1,0,1823
0.050997998,0.949002002,0,1,1824
0.909338307,0.090661693,1,0,1825
0.691878445,0.308121555,0.859564165,0.140435835,1826
0.828773839,0.171226161,0.894356006,0.105643994,1827
0.701254777,0.298745223,1,0,1828
0.969549605,0.030450395,1,0,1829
0.818543503,0.181456497,0.604537094,0.395462906,1830
0.835077342,0.164922658,1,0,1831
0.704505966,0.295494034,0.604537094,0.395462906,1832
0.878370667,0.121629333,1,0,1833
0.879909084,0.120090916,1,0,1834
0.308986503,0.691013497,0,1,1835
0.160190007,0.839809993,0.01754386,0.98245614,1836
0.022911631,0.977088369,0,1,1837
0.022934539,0.977065461,0,1,1838
0.883647826,0.116352174,0.894356006,0.105643994,1839
0.725520718,0.274479282,0.604537094,0.395462906,1840
0.382211197,0.617788803,0,1,1841
0.011221698,0.988778302,0,1,1842
0.872212131,0.127787869,1,0,1843
0.880128783,0.119871217,0.894356006,0.105643994,1844
0.868204606,0.131795394,1,0,1845
0.054402978,0.945597022,0,1,1846
0.216571694,0.783428306,0,1,1847
0.770773193,0.229226807,0.894356006,0.105643994,1848
0.696501778,0.303498222,0.894356006,0.105643994,1849
0.721365124,0.278634876,0.894356006,0.105643994,1850
0.698134603,0.301865397,1,0,1851
0.665794491,0.334205509,0.604537094,0.395462906,1852
0.799293463,0.200706537,1,0,1853
0.758867523,0.241132477,0.604537094,0.395462906,1854
0.752504889,0.247495111,0.604537094,0.395462906,1855
0.107091174,0.892908826,0,1,1856
0.230063794,0.769936206,0,1,1857
0.03722148,0.96277852,0,1,1858
0.099044236,0.900955764,0.604537094,0.395462906,1859
0.897685472,0.102314528,1,0,1860
0.17128098,0.82871902,0,1,1861
0.648651983,0.351348017,0.894356006,0.105643994,1862
0.727772291,0.272227709,0.604537094,0.395462906,1863
0.905663227,0.094336773,1,0,1864
0.229417155,0.770582845,1,0,1865
0.382861621,0.617138379,0.604537094,0.395462906,1866
0.298389713,0.701610287,0.604537094,0.395462906,1867
0.709115139,0.290884861,0.604537094,0.395462906,1868
0.923751013,0.076248987,1,0,1869
0.267984413,0.732015587,0,1,1870
0.199454441,0.800545559,0,1,1871
0.310908702,0.689091298,0,1,1872
0.19748994,0.80251006,0.604537094,0.395462906,1873
0.911103119,0.088896881,0.604537094,0.395462906,1874
0.936434102,0.063565898,0.894356006,0.105643994,1875
0.843014349,0.156985651,0.859564165,0.140435835,1876
0.712857553,0.287142447,0.604537094,0.395462906,1877
0.843900236,0.156099764,0.604537094,0.395462906,1878
0.72609928,0.27390072,1,0,1879
0.342194419,0.657805581,0.604537094,0.395462906,1880
0.300593462,0.699406538,0,1,1881
0.720948406,0.279051594,0.604537094,0.395462906,1882
0.052255213,0.947744787,0,1,1883
0.66612658,0.33387342,0.859564165,0.140435835,1884
0.611822899,0.388177101,0.859564165,0.140435835,1885
0.043733263,0.956266737,0,1,1886
0.687531541,0.312468459,0.604537094,0.395462906,1887
0.635958601,0.364041399,1,0,1888
0.65508111,0.34491889,1,0,1889
0.187077372,0.812922628,0,1,1890
0.816959467,0.183040533,1,0,1891
0.869373435,0.130626565,0.604537094,0.395462906,1892
0.012840384,0.987159616,0,1,1893
0.253334255,0.746665745,0.604537094,0.395462906,1894
0.103137538,0.896862462,0.604537094,0.395462906,1895
0.063746858,0.936253142,0,1,1896
0.655211076,0.344788924,0.859564165,0.140435835,1897
0.762280354,0.237719646,0.604537094,0.395462906,1898
0.955300851,0.044699149,1,0,1899
0.403851432,0.596148568,0.604537094,0.395462906,1900
0.058438101,0.941561899,0,1,1901
0.691648708,0.308351292,1,0,1902
0.19037116,0.80962884,0,1,1903
0.488461721,0.511538279,0.604537094,0.395462906,1904
0.664787941,0.335212059,0.604537094,0.395462906,1905
0.381500212,0.618499788,0.604537094,0.395462906,1906
0.708826128,0.291173872,0.604537094,0.395462906,1907
0.026059825,0.973940175,0,1,1908
0.136255246,0.863744754,0,1,1909
0.198050602,0.801949398,0.604537094,0.395462906,1910
0.198757403,0.801242597,0,1,1911
0.094505786,0.905494214,0,1,1912
0.893217024,0.106782976,0.894356006,0.105643994,1913
0.817837786,0.182162214,0.604537094,0.395462906,1914
0.653688695,0.346311305,0.604537094,0.395462906,1915
0.145182946,0.854817054,0,1,1916
0.655471906,0.344528094,0.604537094,0.395462906,1917
0.013324491,0.986675509,0,1,1918
0.877464147,0.122535853,0.969230769,0.030769231,1919
0.112914804,0.887085196,0,1,1920
0.685911355,0.314088645,0.894356006,0.105643994,1921
0.242943322,0.757056678,0,1,1922
0.028267476,0.971732524,0,1,1923
0.062811815,0.937188185,0,1,1924
0.875871997,0.124128003,0.875,0.125,1925
0.089430986,0.910569014,0,1,1926
0.018466036,0.981533964,0,1,1927
0.850821026,0.149178974,0.604537094,0.395462906,1928
0.483777918,0.516222082,0,1,1929
0.885781096,0.114218904,0.894356006,0.105643994,1930
0.680586837,0.319413163,1,0,1931
0.065274074,0.934725926,0,1,1932
0.850343195,0.149656805,1,0,1933
0.264880477,0.735119523,0,1,1934
0.097885513,0.902114487,0,1,1935
0.811242269,0.188757731,0.894356006,0.105643994,1936
0.853987599,0.146012401,0.604537094,0.395462906,1937
0.392968157,0.607031843,0,1,1938
0.907354767,0.092645233,0.604537094,0.395462906,1939
0.085693405,0.914306595,0,1,1940
0.835591077,0.164408923,0.894356006,0.105643994,1941
0.783974701,0.216025299,0.969230769,0.030769231,1942
0.31182921,0.68817079,0,1,1943
0.969919597,0.030080403,0.894356006,0.105643994,1944
0.782924084,0.217075916,0.604537094,0.395462906,1945
0.049436571,0.950563429,0,1,1946
0.162185944,0.837814056,0,1,1947
0.610941992,0.389058008,0.604537094,0.395462906,1948
0.87442293,0.12557707,0.969230769,0.030769231,1949
0.087804868,0.912195132,0,1,1950
0.223598961,0.776401039,0,1,1951
0.511319515,0.488680485,0.604537094,0.395462906,1952
0.209660468,0.790339532,0,1,1953
0.903046956,0.096953044,0.894356006,0.105643994,1954
0.018174257,0.981825743,0,1,1955
0.714944444,0.285055556,0.604537094,0.395462906,1956
0.039204961,0.960795039,0,1,1957
0.07371072,0.92628928,0,1,1958
0.126442557,0.873557443,0,1,1959
0.442527869,0.557472131,0,1,1960
0.810818706,0.189181294,1,0,1961
0.10032421,0.89967579,0,1,1962
0.178796064,0.821203936,0.604537094,0.395462906,1963
0.733239003,0.266760997,0.894356006,0.105643994,1964
0.806926292,0.193073708,0.604537094,0.395462906,1965
0.143576876,0.856423124,0,1,1966
0.941508344,0.058491656,1,0,1967
0.420584902,0.579415098,0,1,1968
0.808398722,0.191601278,0.894356006,0.105643994,1969
0.222546964,0.777453036,0,1,1970
0.272191026,0.727808974,0,1,1971
0.774384794,0.225615206,0.859564165,0.140435835,1972
0.826914434,0.173085566,1,0,1973
0.696104077,0.303895923,0.859564165,0.140435835,1974
0.290823872,0.709176128,0.604537094,0.395462906,1975
0.109763529,0.890236471,0,1,1976
0.117755713,0.882244287,0,1,1977
0.861351289,0.138648711,1,0,1978
0.398674319,0.601325681,0,1,1979
0.332829203,0.667170797,0.604537094,0.395462906,1980
0.022458,0.977542,0,1,1981
0.0552296,0.9447704,0,1,1982
0.7098381,0.2901619,1,0,1983
0.056531758,0.943468242,0,1,1984
0.092068127,0.907931873,0,1,1985
0.859626562,0.140373438,0.894356006,0.105643994,1986
0.043964199,0.956035801,0,1,1987
0.8273128,0.1726872,0.894356006,0.105643994,1988
0.087653343,0.912346657,0,1,1989
0.215819039,0.784180961,0.604537094,0.395462906,1990
0.453615189,0.546384811,0.604537094,0.395462906,1991
0.676033022,0.323966978,0.894356006,0.105643994,1992
0.239157177,0.760842823,0,1,1993
0.310000217,0.689999783,0,1,1994
0.530696108,0.469303892,0.375,0.625,1995
0.024738576,0.975261424,0,1,1996
0.711470049,0.288529951,0.894356006,0.105643994,1997
0.062150256,0.937849744,0,1,1998
0.933884122,0.066115878,1,0,1999
0.257585431,0.742414569,0.604537094,0.395462906,2000
0.805785599,0.194214401,0.894356006,0.105643994,2001
0.76267132,0.23732868,0.604537094,0.395462906,2002
0.892865254,0.107134746,0.894356006,0.105643994,2003
0.262936345,0.737063655,0,1,2004
0.643705643,0.356294357,0.894356006,0.105643994,2005
0.728153546,0.271846454,0.604537094,0.395462906,2006
0.340054467,0.659945533,0.0625,0.9375,2007
0.142743589,0.857256411,0,1,2008
0.383064766,0.616935234,0.604537094,0.395462906,2009
0.954534171,0.045465829,0.894356006,0.105643994,2010
0.467908175,0.532091825,0.604537094,0.395462906,2011
0.066714643,0.933285357,0,1,2012
0.170536571,0.829463429,0,1,2013
0.038275117,0.961724883,0,1,2014
0.287914338,0.712085662,0,1,2015
0.841355784,0.158644216,0.859564165,0.140435835,2016
0.937218776,0.062781224,1,0,2017
0.474113849,0.525886151,0.604537094,0.395462906,2018
0.630787446,0.369212554,0.604537094,0.395462906,2019
0.387372831,0.612627169,0.604537094,0.395462906,2020
0.018738823,0.981261177,0,1,2021
0.850811604,0.149188396,0.894356006,0.105643994,2022
0.021580783,0.978419217,0,1,2023
0.930758463,0.069241537,0.894356006,0.105643994,2024
0.203319275,0.796680725,0,1,2025
0.761977108,0.238022892,0.894356006,0.105643994,2026
0.11282017,0.88717983,0,1,2027
0.170024599,0.829975401,0,1,2028
0.797845449,0.202154551,0.894356006,0.105643994,2029
0.559020787,0.440979213,0.894356006,0.105643994,2030
0.793087064,0.206912936,0.604537094,0.395462906,2031
0.439986389,0.560013611,0.604537094,0.395462906,2032
0.94438862,0.05561138,1,0,2033
0.643628088,0.356371912,1,0,2034
0.072581663,0.927418337,0,1,2035
0.5325768,0.4674232,0.604537094,0.395462906,2036
0.722530481,0.277469519,0.859564165,0.140435835,2037
0.704537437,0.295462563,1,0,2038
0.788742627,0.211257373,0.894356006,0.105643994,2039
0.857181793,0.142818207,1,0,2040
0.382475141,0.617524859,0.604537094,0.395462906,2041
0.02053553,0.97946447,0,1,2042
0.80150084,0.19849916,0.894356006,0.105643994,2043
0.302411486,0.697588514,0.604537094,0.395462906,2044
0.655351524,0.344648476,0.859564165,0.140435835,2045
0.869007782,0.130992218,0.894356006,0.105643994,2046
0.730159952,0.269840048,0.604537094,0.395462906,2047
0.099795031,0.900204969,0,1,2048
0.90986151,0.09013849,0.969230769,0.030769231,2049
0.140083957,0.859916043,0,1,2050
0.921855916,0.078144084,0.859564165,0.140435835,2051
0.828332873,0.171667127,0.604537094,0.395462906,2052
0.673174097,0.326825903,0.604537094,0.395462906,2053
0.183759659,0.816240341,0.604537094,0.395462906,2054
0.803035623,0.196964377,0.894356006,0.105643994,2055
0.209381723,0.790618277,0,1,2056
0.857527942,0.142472058,0.604537094,0.395462906,2057
0.726446475,0.273553525,0.604537094,0.395462906,2058
0.744001406,0.255998594,0.604537094,0.395462906,2059
0.488584898,0.511415102,0.604537094,0.395462906,2060
0.88399669,0.11600331,0.894356006,0.105643994,2061
0.179529835,0.820470165,0.604537094,0.395462906,2062
0.158671229,0.841328771,0.604537094,0.395462906,2063
0.897319515,0.102680485,1,0,2064
0.630743925,0.369256075,0.894356006,0.105643994,2065
0.106796209,0.893203791,0,1,2066
0.083744427,0.916255573,0,1,2067
0.248229721,0.751770279,0,1,2068
0.817120739,0.182879261,0.894356006,0.105643994,2069
0.025261136,0.974738864,0,1,2070
0.423033126,0.576966874,0.604537094,0.395462906,2071
0.063716694,0.936283306,0.604537094,0.395462906,2072
0.013418095,0.986581905,0,1,2073
0.278531482,0.721468518,0.604537094,0.395462906,2074
0.796012701,0.203987299,1,0,2075
0.842723192,0.157276808,1,0,2076
0.037898491,0.962101509,0,1,2077
0.605550932,0.394449068,0.859564165,0.140435835,2078
0.065042004,0.934957996,0,1,2079
0.725453489,0.274546511,0.859564165,0.140435835,2080
0.029255441,0.970744559,0,1,2081
0.080300466,0.919699534,0,1,2082
0.14413781,0.85586219,0.604537094,0.395462906,2083
0.731944655,0.268055345,0.604537094,0.395462906,2084
0.30132473,0.69867527,0,1,2085
0.777947692,0.222052308,0.604537094,0.395462906,2086
0.888254609,0.111745391,0.604537094,0.395462906,2087
0.552556607,0.447443393,0.859564165,0.140435835,2088
0.441101937,0.558898063,0.604537094,0.395462906,2089
0.90511856,0.09488144,0.894356006,0.105643994,2090
0.753576267,0.246423733,1,0,2091
0.033529452,0.966470548,0,1,2092
0.098954645,0.901045355,0,1,2093
0.157761692,0.842238308,0,1,2094
0.74184117,0.25815883,0.604537094,0.395462906,2095
0.067470162,0.932529838,0,1,2096
0.620467615,0.379532385,1,0,2097
0.189534184,0.810465816,0.604537094,0.395462906,2098
0.147229377,0.852770623,0,1,2099
0.528896346,0.471103654,1,0,2100
0.856315971,0.143684029,0.894356006,0.105643994,2101
0.845490618,0.154509382,0.859564165,0.140435835,2102
0.929194465,0.070805535,0.894356006,0.105643994,2103
0.037734277,0.962265723,0,1,2104
0.006656164,0.993343836,0,1,2105
0.044339839,0.955660161,0,1,2106
0.090367131,0.909632869,0,1,2107
0.015099733,0.984900267,0,1,2108
0.631145776,0.368854224,0.604537094,0.395462906,2109
0.090042559,0.909957441,0,1,2110
0.413611096,0.586388904,0.604537094,0.395462906,2111
0.039151168,0.960848832,0,1,2112
0.355144361,0.644855639,0.604537094,0.395462906,2113
0.291629012,0.708370988,0.411764706,0.588235294,2114
0.11677027,0.88322973,0,1,2115
0.769412028,0.230587972,1,0,2116
0.798274904,0.201725096,0.894356006,0.105643994,2117
0.131890047,0.868109953,0,1,2118
0.078347934,0.921652066,0,1,2119
0.223126258,0.776873742,0,1,2120
0.812230958,0.187769042,0.859564165,0.140435835,2121
0.414990051,0.585009949,0.859564165,0.140435835,2122
0.440514931,0.559485069,0.604537094,0.395462906,2123
0.260218043,0.739781957,0,1,2124
0.214077711,0.785922289,0.604537094,0.395462906,2125
